,# unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes,total_inputs,algorithm
526,153512,15.0,2759.0,4109.0,0.0,0.0,14136.33,9837.0,0.0,0.0,8.06,3224373.0,2525657.0,13463.67,36189.0,34467.0,5750029.0,ei-fast
527,154512,15.0,2985.0,4111.0,0.0,0.0,14137.5,9889.0,0.0,0.0,30.21,3240822.0,2541213.0,13464.84,36192.0,34470.0,5782034.0,ei-fast
528,155512,15.0,3382.0,4115.0,0.0,0.0,14137.5,9918.0,0.0,0.0,95.39,3256593.0,2555137.0,13464.84,36192.0,34470.0,5811729.0,ei-fast
529,156512,15.0,3804.0,4121.0,0.0,0.0,14137.89,9963.0,0.0,0.0,3.51,3275136.0,2569273.0,13465.23,36193.0,34471.0,5844408.0,ei-fast
530,157512,16.0,137.0,4123.0,0.0,0.0,14137.89,9997.0,0.0,0.0,54.84,3296117.0,2584425.0,13466.02,36193.0,34473.0,5880541.0,ei-fast
531,158512,16.0,577.0,4124.0,0.0,0.0,14137.89,10033.0,0.0,0.0,88.33,3322903.0,2603189.0,13466.02,36193.0,34473.0,5926091.0,ei-fast
532,159512,16.0,1007.0,4125.0,0.0,0.0,14137.89,10076.0,0.0,0.0,15.58,3346761.0,2622158.0,13466.02,36193.0,34473.0,5968918.0,ei-fast
533,160512,16.0,1424.0,4125.0,0.0,0.0,14137.89,10124.0,0.0,0.0,49.34,3371600.0,2639546.0,13466.02,36193.0,34473.0,6011145.0,ei-fast
534,161512,16.0,1964.0,4127.0,0.0,0.0,14137.89,10190.0,0.0,0.0,67.52,3394909.0,2657115.0,13466.02,36193.0,34473.0,6052023.0,ei-fast
535,162512,16.0,2345.0,4131.0,0.0,0.0,14139.84,10223.0,0.0,0.0,22.01,3412512.0,2672891.0,13467.97,36198.0,34478.0,6085402.0,ei-fast
536,163512,16.0,2590.0,4133.0,0.0,0.0,14141.8,10254.0,0.0,0.0,39.04,3429072.0,2686090.0,13467.97,36203.0,34478.0,6115161.0,ei-fast
537,164512,16.0,2828.0,4133.0,0.0,0.0,14141.8,10275.0,0.0,0.0,44.91,3443705.0,2699151.0,13467.97,36203.0,34478.0,6142855.0,ei-fast
538,165512,16.0,3174.0,4137.0,0.0,0.0,14151.95,10318.0,0.0,0.0,25.24,3460983.0,2715291.0,13467.97,36229.0,34478.0,6176273.0,ei-fast
539,166512,16.0,3564.0,4140.0,0.0,0.0,14151.95,10351.0,0.0,0.0,28.94,3477835.0,2729893.0,13467.97,36229.0,34478.0,6207727.0,ei-fast
540,167512,16.0,4026.0,4148.0,0.0,0.0,14151.95,10391.0,0.0,0.0,19.23,3494480.0,2743727.0,13467.97,36229.0,34478.0,6238206.0,ei-fast
541,168512,17.0,356.0,4153.0,0.0,0.0,14152.34,10425.0,0.0,0.0,46.88,3525454.0,2763789.0,13468.36,36230.0,34479.0,6289242.0,ei-fast
542,169512,17.0,830.0,4153.0,0.0,0.0,14152.34,10470.0,0.0,0.0,20.29,3551215.0,2783687.0,13468.36,36230.0,34479.0,6334901.0,ei-fast
543,170512,17.0,1237.0,4157.0,0.0,0.0,14154.3,10528.0,0.0,0.0,85.53,3577036.0,2802820.0,13470.31,36235.0,34484.0,6379855.0,ei-fast
544,171512,17.0,1782.0,4159.0,0.0,0.0,14154.69,10575.0,0.0,0.0,56.43,3603282.0,2821308.0,13470.7,36236.0,34485.0,6424589.0,ei-fast
545,172512,17.0,2227.0,4161.0,0.0,0.0,14154.69,10629.0,0.0,0.0,41.18,3622254.0,2837512.0,13470.7,36236.0,34485.0,6459765.0,ei-fast
546,1,0.0,0.0,2.0,0.0,0.0,6085.16,0.0,0.0,0.0,0.57,1.0,1.0,4791.8,15578.0,12267.0,1.0,ei-fast
547,2,0.0,0.0,4.0,0.0,0.0,6305.86,0.0,0.0,0.0,3.51,2.0,2.0,5013.67,16143.0,12835.0,3.0,ei-fast
548,4,0.0,0.0,14.0,0.0,0.0,7098.83,0.0,0.0,0.0,13.33,12.0,15.0,5220.7,18173.0,13365.0,26.0,ei-fast
549,8,0.0,0.0,27.0,0.0,0.0,7455.86,0.0,0.0,0.0,28.75,60.0,49.0,5515.23,19087.0,14119.0,108.0,ei-fast
550,16,0.0,1.0,63.0,0.0,0.0,8514.06,0.0,0.0,0.0,32.57,145.0,121.0,6761.72,21796.0,17310.0,265.0,ei-fast
551,32,0.0,1.0,152.0,0.0,0.0,9264.84,6.0,0.0,0.0,25.32,285.0,224.0,7564.06,23718.0,19364.0,508.0,ei-fast
552,64,0.0,6.0,209.0,0.0,0.0,9663.67,8.0,0.0,0.0,20.41,772.0,621.0,8015.23,24739.0,20519.0,1392.0,ei-fast
553,128,0.0,19.0,336.0,0.0,0.0,10340.23,13.0,0.0,0.0,50.0,2553.0,1717.0,8728.13,26471.0,22344.0,4269.0,ei-fast
554,256,0.0,59.0,645.0,0.0,0.0,10958.59,44.0,0.0,0.0,57.93,6763.0,4034.0,9358.98,28054.0,23959.0,10796.0,ei-fast
555,512,0.0,129.0,965.0,0.0,0.0,11302.73,114.0,0.0,0.0,36.3,12456.0,9367.0,9682.81,28935.0,24788.0,21822.0,ei-fast
556,1512,0.0,441.0,1411.0,0.0,0.0,11791.8,258.0,0.0,0.0,50.96,34449.0,27422.0,10156.64,30187.0,26001.0,61870.0,ei-fast
557,2512,0.0,769.0,1684.0,0.0,0.0,12301.95,434.0,0.0,0.0,31.95,54842.0,45303.0,10661.33,31493.0,27293.0,100144.0,ei-fast
558,3512,0.0,1092.0,1908.0,0.0,0.0,12504.69,613.0,0.0,0.0,38.69,76460.0,62471.0,10810.94,32012.0,27676.0,138930.0,ei-fast
559,4512,0.0,1447.0,2088.0,0.0,0.0,12661.33,745.0,0.0,0.0,41.8,100779.0,79128.0,10964.84,32413.0,28070.0,179906.0,ei-fast
560,5512,0.0,1894.0,2257.0,0.0,0.0,12970.31,915.0,0.0,0.0,34.16,120878.0,95461.0,11264.06,33204.0,28836.0,216338.0,ei-fast
561,6512,0.0,2128.0,2437.0,0.0,0.0,13155.86,1016.0,0.0,0.0,11.76,135145.0,108471.0,11444.14,33679.0,29297.0,243615.0,ei-fast
562,7512,0.0,2426.0,2595.0,0.0,0.0,13275.0,1126.0,0.0,0.0,40.5,151785.0,123910.0,11561.33,33984.0,29597.0,275694.0,ei-fast
563,8512,0.0,2657.0,2708.0,0.0,0.0,13328.52,1222.0,0.0,0.0,57.51,166521.0,136789.0,11614.84,34121.0,29734.0,303309.0,ei-fast
564,9512,1.0,166.0,2763.0,0.0,0.0,13336.33,1279.0,0.0,0.0,52.63,184624.0,150219.0,11622.27,34141.0,29753.0,334842.0,ei-fast
565,10512,1.0,577.0,2778.0,0.0,0.0,13337.5,1360.0,0.0,0.0,37.68,209456.0,169590.0,11622.66,34144.0,29754.0,379045.0,ei-fast
566,11512,1.0,914.0,2804.0,0.0,0.0,13358.59,1453.0,0.0,0.0,50.0,228565.0,186687.0,11633.59,34198.0,29782.0,415251.0,ei-fast
567,12512,1.0,1263.0,2826.0,0.0,0.0,13361.72,1542.0,0.0,0.0,47.62,249525.0,202354.0,11636.33,34206.0,29789.0,451878.0,ei-fast
568,13512,1.0,1710.0,2855.0,0.0,0.0,13370.31,1655.0,0.0,0.0,45.45,274975.0,219820.0,11642.97,34228.0,29806.0,494794.0,ei-fast
569,14512,1.0,2071.0,2886.0,0.0,0.0,13378.13,1754.0,0.0,0.0,10.5,292583.0,233922.0,11650.78,34248.0,29826.0,526504.0,ei-fast
570,15512,1.0,2403.0,2915.0,0.0,0.0,13385.55,1830.0,0.0,0.0,31.98,310411.0,250420.0,11657.03,34267.0,29842.0,560830.0,ei-fast
571,16512,1.0,2644.0,2947.0,0.0,0.0,13392.19,1878.0,0.0,0.0,63.58,326097.0,266073.0,11661.72,34284.0,29854.0,592169.0,ei-fast
572,17512,1.0,2986.0,3008.0,0.0,0.0,13436.33,1975.0,0.0,0.0,85.81,342416.0,278989.0,11695.7,34397.0,29941.0,621404.0,ei-fast
573,18512,2.0,435.0,3024.0,0.0,0.0,13439.84,2041.0,0.0,0.0,36.67,373035.0,301190.0,11697.27,34406.0,29945.0,674224.0,ei-fast
574,19512,2.0,838.0,3032.0,0.0,0.0,13441.8,2119.0,0.0,0.0,46.58,396028.0,321587.0,11697.27,34411.0,29945.0,717614.0,ei-fast
575,20512,2.0,1254.0,3045.0,0.0,0.0,13454.3,2207.0,0.0,0.0,12.94,421154.0,340541.0,11698.83,34443.0,29949.0,761694.0,ei-fast
576,21512,2.0,1729.0,3060.0,0.0,0.0,13455.08,2311.0,0.0,0.0,49.34,447258.0,358711.0,11699.61,34445.0,29951.0,805968.0,ei-fast
577,22512,2.0,2095.0,3076.0,0.0,0.0,13459.77,2403.0,0.0,0.0,34.06,465468.0,373352.0,11704.3,34457.0,29963.0,838819.0,ei-fast
578,23512,2.0,2417.0,3102.0,0.0,0.0,13464.45,2470.0,0.0,0.0,71.9,483024.0,390489.0,11709.38,34469.0,29976.0,873512.0,ei-fast
579,24512,2.0,2667.0,3129.0,0.0,0.0,13471.48,2529.0,0.0,0.0,22.73,499419.0,405314.0,11716.41,34487.0,29994.0,904732.0,ei-fast
580,25512,2.0,3000.0,3151.0,0.0,0.0,13497.66,2585.0,0.0,0.0,28.13,514644.0,417675.0,11742.58,34554.0,30061.0,932318.0,ei-fast
581,26512,3.0,166.0,3205.0,0.0,0.0,13542.19,2710.0,0.0,0.0,43.89,539185.0,436871.0,11786.72,34668.0,30174.0,976055.0,ei-fast
582,27512,3.0,650.0,3210.0,0.0,0.0,13542.58,2784.0,0.0,0.0,39.27,567691.0,458776.0,11786.72,34669.0,30174.0,1026466.0,ei-fast
583,28512,3.0,1062.0,3217.0,0.0,0.0,13542.97,2859.0,0.0,0.0,43.19,591771.0,479430.0,11786.72,34670.0,30174.0,1071200.0,ei-fast
584,29512,3.0,1524.0,3223.0,0.0,0.0,13544.92,2945.0,0.0,0.0,31.85,619970.0,498716.0,11789.45,34675.0,30181.0,1118685.0,ei-fast
585,30512,3.0,2031.0,3235.0,0.0,0.0,13550.78,3029.0,0.0,0.0,15.2,641921.0,516172.0,11795.31,34690.0,30196.0,1158092.0,ei-fast
586,31512,3.0,2319.0,3243.0,0.0,0.0,13551.56,3091.0,0.0,0.0,40.0,658888.0,531948.0,11796.09,34692.0,30198.0,1190835.0,ei-fast
587,32512,3.0,2582.0,3259.0,0.0,0.0,13557.03,3143.0,0.0,0.0,40.25,675350.0,547477.0,11801.56,34706.0,30212.0,1222826.0,ei-fast
588,33512,3.0,2889.0,3275.0,0.0,0.0,13558.59,3187.0,0.0,0.0,31.35,689841.0,559499.0,11803.13,34710.0,30216.0,1249339.0,ei-fast
589,34512,3.0,3224.0,3301.0,0.0,0.0,13578.13,3276.0,0.0,0.0,40.63,709164.0,575318.0,11817.19,34760.0,30252.0,1284481.0,ei-fast
590,35512,4.0,386.0,3312.0,0.0,0.0,13582.03,3335.0,0.0,0.0,25.0,735423.0,596904.0,11821.09,34770.0,30262.0,1332326.0,ei-fast
591,36512,4.0,794.0,3317.0,0.0,0.0,13585.55,3413.0,0.0,0.0,35.48,760307.0,616750.0,11821.09,34779.0,30262.0,1377056.0,ei-fast
592,37512,4.0,1202.0,3323.0,0.0,0.0,13588.67,3490.0,0.0,0.0,33.85,783793.0,635605.0,11824.22,34787.0,30270.0,1419397.0,ei-fast
593,38512,4.0,1654.0,3332.0,0.0,0.0,13591.41,3583.0,0.0,0.0,35.71,811023.0,654339.0,11826.95,34794.0,30277.0,1465361.0,ei-fast
594,39512,4.0,2079.0,3342.0,0.0,0.0,13595.7,3666.0,0.0,0.0,66.25,830196.0,669780.0,11831.25,34805.0,30288.0,1499975.0,ei-fast
595,40512,4.0,2424.0,3350.0,0.0,0.0,13598.83,3722.0,0.0,0.0,43.73,849237.0,688776.0,11833.98,34813.0,30295.0,1538012.0,ei-fast
596,41512,4.0,2676.0,3358.0,0.0,0.0,13598.83,3767.0,0.0,0.0,10.1,865366.0,702936.0,11833.98,34813.0,30295.0,1568301.0,ei-fast
597,42512,4.0,3043.0,3374.0,0.0,0.0,13602.34,3826.0,0.0,0.0,24.79,881571.0,716081.0,11837.5,34822.0,30304.0,1597651.0,ei-fast
598,43512,5.0,52.0,3399.0,0.0,0.0,13604.3,3906.0,0.0,0.0,48.39,903758.0,733075.0,11839.45,34827.0,30309.0,1636832.0,ei-fast
599,44512,5.0,507.0,3399.0,0.0,0.0,13604.3,3961.0,0.0,0.0,25.97,931721.0,754036.0,11839.45,34827.0,30309.0,1685756.0,ei-fast
600,45512,5.0,901.0,3403.0,0.0,0.0,13604.69,4039.0,0.0,0.0,55.74,953219.0,774203.0,11839.45,34828.0,30309.0,1727421.0,ei-fast
601,46512,5.0,1338.0,3407.0,0.0,0.0,13604.69,4121.0,0.0,0.0,83.07,980295.0,793351.0,11839.45,34828.0,30309.0,1773645.0,ei-fast
602,47512,5.0,1827.0,3412.0,0.0,0.0,13605.08,4208.0,0.0,0.0,60.9,1004489.0,811290.0,11839.84,34829.0,30310.0,1815778.0,ei-fast
603,48512,5.0,2122.0,3417.0,0.0,0.0,13607.42,4251.0,0.0,0.0,28.01,1019989.0,825549.0,11839.84,34835.0,30310.0,1845537.0,ei-fast
604,49512,5.0,2440.0,3427.0,0.0,0.0,13613.67,4305.0,0.0,0.0,15.67,1037416.0,842562.0,11846.09,34851.0,30326.0,1879977.0,ei-fast
605,50512,5.0,2709.0,3435.0,0.0,0.0,13616.41,4356.0,0.0,0.0,120.52,1054563.0,856114.0,11848.83,34858.0,30333.0,1910676.0,ei-fast
606,51512,5.0,3120.0,3447.0,0.0,0.0,13624.22,4424.0,0.0,0.0,17.24,1072505.0,870835.0,11849.61,34878.0,30335.0,1943339.0,ei-fast
607,52512,5.0,3483.0,3490.0,0.0,0.0,13896.88,4510.0,0.0,0.0,19.61,1089828.0,886985.0,12121.48,35576.0,31031.0,1976812.0,ei-fast
608,53512,6.0,165.0,3528.0,0.0,0.0,13988.28,4568.0,0.0,0.0,62.71,1106501.0,904124.0,12212.89,35810.0,31265.0,2010624.0,ei-fast
609,54512,6.0,601.0,3528.0,0.0,0.0,13988.28,4614.0,0.0,0.0,21.08,1131554.0,922900.0,12212.89,35810.0,31265.0,2054453.0,ei-fast
610,55512,6.0,964.0,3531.0,0.0,0.0,13988.28,4675.0,0.0,0.0,21.92,1152579.0,940741.0,12212.89,35810.0,31265.0,2093319.0,ei-fast
611,56512,6.0,1408.0,3533.0,0.0,0.0,13989.45,4743.0,0.0,0.0,11.94,1178953.0,958526.0,12214.06,35813.0,31268.0,2137478.0,ei-fast
612,57512,6.0,1917.0,3536.0,0.0,0.0,13989.45,4816.0,0.0,0.0,85.81,1201328.0,976051.0,12214.06,35813.0,31268.0,2177378.0,ei-fast
613,58512,6.0,2220.0,3537.0,0.0,0.0,13989.45,4849.0,0.0,0.0,35.03,1217827.0,991442.0,12214.06,35813.0,31268.0,2209268.0,ei-fast
614,59512,6.0,2544.0,3542.0,0.0,0.0,13989.45,4892.0,0.0,0.0,18.75,1237311.0,1008406.0,12214.06,35813.0,31268.0,2245716.0,ei-fast
615,60512,6.0,2821.0,3549.0,0.0,0.0,13989.84,4919.0,0.0,0.0,28.13,1250337.0,1019901.0,12214.45,35814.0,31269.0,2270237.0,ei-fast
616,61512,6.0,3220.0,3560.0,0.0,0.0,14005.86,5003.0,0.0,0.0,39.34,1271363.0,1036713.0,12230.47,35855.0,31310.0,2308075.0,ei-fast
617,62512,6.0,3506.0,3581.0,0.0,0.0,14021.09,5069.0,0.0,0.0,19.34,1284333.0,1051584.0,12245.7,35894.0,31349.0,2335916.0,ei-fast
618,63512,7.0,112.0,3607.0,0.0,0.0,14033.2,5125.0,0.0,0.0,65.36,1300289.0,1068200.0,12257.81,35925.0,31380.0,2368488.0,ei-fast
619,64512,7.0,602.0,3608.0,0.0,0.0,14033.2,5178.0,0.0,0.0,66.46,1328542.0,1089664.0,12257.81,35925.0,31380.0,2418205.0,ei-fast
620,65512,7.0,1043.0,3612.0,0.0,0.0,14037.5,5252.0,0.0,0.0,51.28,1353414.0,1110627.0,12262.11,35936.0,31391.0,2464040.0,ei-fast
621,66512,7.0,1498.0,3613.0,0.0,0.0,14037.5,5316.0,0.0,0.0,42.17,1381265.0,1128765.0,12262.11,35936.0,31391.0,2510029.0,ei-fast
622,67512,7.0,2030.0,3620.0,0.0,0.0,14037.5,5382.0,0.0,0.0,30.77,1402885.0,1145923.0,12262.11,35936.0,31391.0,2548807.0,ei-fast
623,68512,7.0,2294.0,3624.0,0.0,0.0,14038.28,5422.0,0.0,0.0,70.29,1418430.0,1160468.0,12262.11,35938.0,31391.0,2578897.0,ei-fast
624,69512,7.0,2567.0,3628.0,0.0,0.0,14038.28,5459.0,0.0,0.0,10.5,1435318.0,1175943.0,12262.11,35938.0,31391.0,2611260.0,ei-fast
625,70512,7.0,2915.0,3633.0,0.0,0.0,14041.02,5498.0,0.0,0.0,52.29,1450690.0,1188980.0,12264.84,35945.0,31398.0,2639669.0,ei-fast
626,71512,7.0,3300.0,3644.0,0.0,0.0,14044.53,5568.0,0.0,0.0,45.87,1471397.0,1205913.0,12266.8,35954.0,31403.0,2677309.0,ei-fast
627,72512,7.0,3522.0,3654.0,0.0,0.0,14047.27,5602.0,0.0,0.0,16.29,1482870.0,1220670.0,12269.53,35961.0,31410.0,2703539.0,ei-fast
628,73512,8.0,146.0,3671.0,0.0,0.0,14048.83,5661.0,0.0,0.0,62.3,1500960.0,1238861.0,12271.09,35965.0,31414.0,2739820.0,ei-fast
629,74512,8.0,650.0,3673.0,0.0,0.0,14050.39,5708.0,0.0,0.0,31.06,1529662.0,1260504.0,12272.66,35969.0,31418.0,2790165.0,ei-fast
630,75512,8.0,1077.0,3675.0,0.0,0.0,14050.39,5782.0,0.0,0.0,36.81,1553682.0,1280494.0,12272.66,35969.0,31418.0,2834175.0,ei-fast
631,76512,8.0,1548.0,3678.0,0.0,0.0,14052.34,5856.0,0.0,0.0,32.36,1581631.0,1299578.0,12274.61,35974.0,31423.0,2881208.0,ei-fast
632,77512,8.0,2044.0,3684.0,0.0,0.0,14055.08,5917.0,0.0,0.0,21.92,1602945.0,1316791.0,12274.61,35981.0,31423.0,2919735.0,ei-fast
633,78512,8.0,2359.0,3691.0,0.0,0.0,14055.47,5960.0,0.0,0.0,25.72,1620178.0,1332357.0,12275.0,35982.0,31424.0,2952534.0,ei-fast
634,79512,8.0,2639.0,3699.0,0.0,0.0,14059.77,6003.0,0.0,0.0,46.15,1636255.0,1348708.0,12278.91,35993.0,31434.0,2984962.0,ei-fast
635,80512,8.0,3001.0,3701.0,0.0,0.0,14059.77,6047.0,0.0,0.0,23.81,1653097.0,1361851.0,12278.91,35993.0,31434.0,3014947.0,ei-fast
636,81512,8.0,3437.0,3709.0,0.0,0.0,14074.22,6117.0,0.0,0.0,73.09,1672887.0,1378411.0,12293.36,36030.0,31471.0,3051297.0,ei-fast
637,82512,8.0,3575.0,3714.0,0.0,0.0,14074.22,6154.0,0.0,0.0,21.86,1682590.0,1391560.0,12294.14,36030.0,31473.0,3074149.0,ei-fast
638,83512,9.0,98.0,3728.0,0.0,0.0,14086.72,6192.0,0.0,0.0,52.12,1697997.0,1407471.0,12306.64,36062.0,31505.0,3105467.0,ei-fast
639,84512,9.0,555.0,3728.0,0.0,0.0,14086.72,6240.0,0.0,0.0,25.81,1724604.0,1427522.0,12306.64,36062.0,31505.0,3152125.0,ei-fast
640,85512,9.0,953.0,3729.0,0.0,0.0,14086.72,6286.0,0.0,0.0,52.98,1747446.0,1447039.0,12306.64,36062.0,31505.0,3194484.0,ei-fast
641,86512,9.0,1402.0,3730.0,0.0,0.0,14086.72,6340.0,0.0,0.0,33.61,1774019.0,1465201.0,12306.64,36062.0,31505.0,3239219.0,ei-fast
642,87512,9.0,1909.0,3732.0,0.0,0.0,14086.72,6392.0,0.0,0.0,53.33,1795771.0,1482264.0,12306.64,36062.0,31505.0,3278034.0,ei-fast
643,88512,9.0,2199.0,3732.0,0.0,0.0,14086.72,6424.0,0.0,0.0,42.21,1811180.0,1496526.0,12306.64,36062.0,31505.0,3307705.0,ei-fast
644,89512,9.0,2499.0,3735.0,0.0,0.0,14088.28,6476.0,0.0,0.0,38.96,1828818.0,1513139.0,12308.2,36066.0,31509.0,3341956.0,ei-fast
645,90512,9.0,2783.0,3737.0,0.0,0.0,14088.28,6504.0,0.0,0.0,30.0,1843758.0,1524701.0,12308.2,36066.0,31509.0,3368458.0,ei-fast
646,91512,9.0,3197.0,3744.0,0.0,0.0,14090.63,6563.0,0.0,0.0,33.33,1864518.0,1541625.0,12310.55,36072.0,31515.0,3406142.0,ei-fast
647,92512,9.0,3504.0,3753.0,0.0,0.0,14092.19,6613.0,0.0,0.0,18.62,1878007.0,1556950.0,12312.11,36076.0,31519.0,3434956.0,ei-fast
648,93512,9.0,3713.0,3757.0,0.0,0.0,14092.97,6653.0,0.0,0.0,11.98,1889590.0,1572098.0,12312.89,36078.0,31521.0,3461687.0,ei-fast
649,94512,10.0,379.0,3758.0,0.0,0.0,14096.48,6692.0,0.0,0.0,22.73,1914157.0,1591946.0,12316.41,36087.0,31530.0,3506102.0,ei-fast
650,95512,10.0,815.0,3759.0,0.0,0.0,14096.48,6745.0,0.0,0.0,30.99,1938788.0,1611968.0,12316.41,36087.0,31530.0,3550755.0,ei-fast
651,96512,10.0,1233.0,3759.0,0.0,0.0,14096.48,6802.0,0.0,0.0,61.09,1963050.0,1630769.0,12316.41,36087.0,31530.0,3593818.0,ei-fast
652,97512,10.0,1710.0,3762.0,0.0,0.0,14096.48,6851.0,0.0,0.0,69.54,1988350.0,1648071.0,12316.41,36087.0,31530.0,3636420.0,ei-fast
653,98512,10.0,2081.0,3762.0,0.0,0.0,14096.48,6894.0,0.0,0.0,27.17,2005415.0,1661816.0,12316.41,36087.0,31530.0,3667230.0,ei-fast
654,99512,10.0,2422.0,3764.0,0.0,0.0,14096.48,6938.0,0.0,0.0,36.47,2023734.0,1679312.0,12316.41,36087.0,31530.0,3703045.0,ei-fast
655,100512,10.0,2676.0,3769.0,0.0,0.0,14096.48,6975.0,0.0,0.0,11.68,2039389.0,1693221.0,12316.41,36087.0,31530.0,3732609.0,ei-fast
656,101512,10.0,3084.0,3772.0,0.0,0.0,14098.05,7017.0,0.0,0.0,58.63,2056481.0,1707274.0,12317.97,36091.0,31534.0,3763754.0,ei-fast
657,102512,10.0,3479.0,3778.0,0.0,0.0,14098.05,7071.0,0.0,0.0,45.02,2074700.0,1723451.0,12317.97,36091.0,31534.0,3798150.0,ei-fast
658,103512,10.0,3595.0,3787.0,0.0,0.0,14099.22,7095.0,0.0,0.0,31.06,2084973.0,1737650.0,12319.14,36094.0,31537.0,3822622.0,ei-fast
659,104512,11.0,165.0,3796.0,0.0,0.0,14100.0,7133.0,0.0,0.0,56.29,2104244.0,1755824.0,12319.53,36096.0,31538.0,3860067.0,ei-fast
660,105512,11.0,654.0,3797.0,0.0,0.0,14100.0,7180.0,0.0,0.0,89.46,2132224.0,1776596.0,12319.53,36096.0,31538.0,3908819.0,ei-fast
661,106512,11.0,1084.0,3799.0,0.0,0.0,14100.0,7243.0,0.0,0.0,64.52,2155961.0,1796914.0,12319.53,36096.0,31538.0,3952874.0,ei-fast
662,107512,11.0,1551.0,3799.0,0.0,0.0,14100.0,7306.0,0.0,0.0,22.22,2183338.0,1816001.0,12319.53,36096.0,31538.0,3999338.0,ei-fast
663,108512,11.0,2044.0,3800.0,0.0,0.0,14100.0,7374.0,0.0,0.0,30.12,2204506.0,1832601.0,12319.53,36096.0,31538.0,4037106.0,ei-fast
664,109512,11.0,2360.0,3801.0,0.0,0.0,14100.0,7417.0,0.0,0.0,24.39,2221933.0,1848244.0,12319.53,36096.0,31538.0,4070176.0,ei-fast
665,110512,11.0,2628.0,3802.0,0.0,0.0,14100.39,7446.0,0.0,0.0,49.18,2237748.0,1864090.0,12319.53,36097.0,31538.0,4101837.0,ei-fast
666,111512,11.0,2966.0,3807.0,0.0,0.0,14102.73,7479.0,0.0,0.0,23.67,2252424.0,1875604.0,12319.53,36103.0,31538.0,4128027.0,ei-fast
667,112512,11.0,3341.0,3810.0,0.0,0.0,14102.73,7526.0,0.0,0.0,7.14,2271668.0,1891349.0,12319.53,36103.0,31538.0,4163016.0,ei-fast
668,113512,11.0,3522.0,3815.0,0.0,0.0,14104.69,7549.0,0.0,0.0,28.57,2281582.0,1904966.0,12321.48,36108.0,31543.0,4186547.0,ei-fast
669,114512,11.0,3777.0,3822.0,0.0,0.0,14106.64,7595.0,0.0,0.0,8.96,2293489.0,1919516.0,12323.44,36113.0,31548.0,4213004.0,ei-fast
670,115512,12.0,397.0,3828.0,0.0,0.0,14112.5,7644.0,0.0,0.0,19.35,2318421.0,1939484.0,12329.3,36128.0,31563.0,4257904.0,ei-fast
671,116512,12.0,818.0,3828.0,0.0,0.0,14112.5,7691.0,0.0,0.0,54.84,2342288.0,1958955.0,12329.3,36128.0,31563.0,4301242.0,ei-fast
672,117512,12.0,1270.0,3830.0,0.0,0.0,14112.5,7752.0,0.0,0.0,43.61,2367867.0,1978714.0,12329.3,36128.0,31563.0,4346580.0,ei-fast
673,118512,12.0,1802.0,3830.0,0.0,0.0,14112.5,7814.0,0.0,0.0,47.76,2394812.0,1997519.0,12329.3,36128.0,31563.0,4392330.0,ei-fast
674,119512,12.0,2128.0,3831.0,0.0,0.0,14112.89,7857.0,0.0,0.0,16.18,2411409.0,2012493.0,12329.69,36129.0,31564.0,4423901.0,ei-fast
675,120512,12.0,2465.0,3833.0,0.0,0.0,14121.09,7893.0,0.0,0.0,35.4,2429382.0,2029494.0,12329.69,36150.0,31564.0,4458875.0,ei-fast
676,121512,12.0,2728.0,3833.0,0.0,0.0,14121.09,7925.0,0.0,0.0,19.05,2445245.0,2041825.0,12329.69,36150.0,31564.0,4487069.0,ei-fast
677,122512,12.0,3144.0,3833.0,0.0,0.0,14121.09,7968.0,0.0,0.0,44.59,2463192.0,2056356.0,12329.69,36150.0,31564.0,4519547.0,ei-fast
678,123512,12.0,3492.0,3841.0,0.0,0.0,14121.09,8019.0,0.0,0.0,33.99,2479640.0,2072324.0,12329.69,36150.0,31564.0,4551963.0,ei-fast
679,124512,12.0,3632.0,3845.0,0.0,0.0,14121.09,8046.0,0.0,0.0,39.6,2490085.0,2086691.0,12329.69,36150.0,31564.0,4576775.0,ei-fast
680,125512,13.0,211.0,3851.0,0.0,0.0,14121.09,8086.0,0.0,0.0,37.85,2510474.0,2105826.0,12329.69,36150.0,31564.0,4616299.0,ei-fast
681,126512,13.0,712.0,3854.0,0.0,0.0,14121.09,8136.0,0.0,0.0,60.51,2538586.0,2126941.0,12329.69,36150.0,31564.0,4665526.0,ei-fast
682,127512,13.0,1126.0,3855.0,0.0,0.0,14121.09,8193.0,0.0,0.0,46.2,2561856.0,2146140.0,12329.69,36150.0,31564.0,4707995.0,ei-fast
683,128512,13.0,1553.0,3856.0,0.0,0.0,14121.09,8236.0,0.0,0.0,17.05,2588010.0,2164197.0,12329.69,36150.0,31564.0,4752206.0,ei-fast
684,129512,13.0,2051.0,3858.0,0.0,0.0,14121.09,8288.0,0.0,0.0,53.97,2609181.0,2180670.0,12329.69,36150.0,31564.0,4789850.0,ei-fast
685,130512,13.0,2363.0,3858.0,0.0,0.0,14121.09,8314.0,0.0,0.0,10.7,2626184.0,2196044.0,12329.69,36150.0,31564.0,4822227.0,ei-fast
